Method,Simulation,Epoch,Actions,Noise,obsBest,trueBest
Separate,19,3,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,4,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,5,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,6,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,7,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,8,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,9,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,10,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,11,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,12,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,13,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,14,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,15,5,0.009999999776482582,1.9947280883789062,1.9185783863067627
Separate,19,16,5,0.009999999776482582,2.3020594120025635,2.3316380977630615
Separate,19,17,5,0.009999999776482582,2.3020594120025635,2.3316380977630615
Separate,19,18,5,0.009999999776482582,2.3020594120025635,2.3316380977630615
Separate,19,19,5,0.009999999776482582,2.3020594120025635,2.3316380977630615
Separate,19,20,5,0.009999999776482582,2.3020594120025635,2.3316380977630615
Separate,20,0,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,1,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,2,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,3,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,4,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,5,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,6,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,7,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,8,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,9,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,10,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,11,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,12,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,13,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,14,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,15,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,16,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,17,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,18,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,19,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
Separate,20,20,5,0.009999999776482582,2.7858617305755615,2.8524038791656494
